Date,Profit
2008-07-25,32848.0
2008-07-28,32518.0
2008-07-29,33692.0
2008-07-30,35647.0
2008-07-31,35154.0
2008-08-01,33279.0
2008-08-04,31258.0
2008-08-05,32120.0
2008-08-06,33191.0
2008-08-07,32667.0
2008-08-08,32233.0
2008-08-11,30369.0
2008-08-12,30152.0
2008-08-13,30222.0
2008-08-14,30787.0
2008-08-15,29893.0
2008-08-18,28976.0
2008-08-19,29288.0
2008-08-20,31026.0
2008-08-21,31584.0
2008-08-22,31499.0
2008-08-25,30126.0
2008-08-26,30008.0
2008-08-27,31168.0
2008-08-28,32031.0
2008-08-29,31329.0
2008-09-01,30811.0
2008-09-02,30053.0
2008-09-03,29176.0
2008-09-04,27058.0
2008-09-05,27589.0
2008-09-08,26367.0
2008-09-09,24084.0
2008-09-10,25282.0
2008-09-11,26919.0
2008-09-12,28042.0
2008-09-15,24065.0
2008-09-16,24878.0
2008-09-17,21558.0
2008-09-18,24072.0
2008-09-19,28704.0
2008-09-22,27190.0
2008-09-23,25242.0
2008-09-24,25492.0
2008-09-25,27477.0
2008-09-26,26432.0
2008-09-29,21677.0
2008-09-30,25190.0
2008-10-01,25448.0
2008-10-02,21794.0
2008-10-03,20166.0
2008-10-06,17750.0
2008-10-07,15789.0
2008-10-08,14243.0
2008-10-09,12729.0
2008-10-10,11259.0
2008-10-13,16478.0
2008-10-14,17218.0
2008-10-15,12482.0
2008-10-16,12091.0
2008-10-17,12048.0
2008-10-20,15090.0
2008-10-21,14692.0
2008-10-22,10719.0
2008-10-23,9467.0
2008-10-24,7131.0
2008-10-27,5084.0
2008-10-28,9036.0
2008-10-29,10494.0
2008-10-30,13098.0
2008-10-31,12906.0
2008-11-03,13898.0
2008-11-04,15904.0
2008-11-05,13435.0
2008-11-06,12011.0
2008-11-07,12314.0
2008-11-10,12425.0
2008-11-11,12911.0
2008-11-12,10023.0
2008-11-13,11642.0
2008-11-14,11438.0
2008-11-17,11366.0
2008-11-18,9744.0
2008-11-19,9054.0
2008-11-21,6900.0
2008-11-24,9838.0
2008-11-25,10462.0
2008-11-26,12119.0
2008-11-27,11862.0
2008-11-28,12245.0
2008-12-01,10390.0
2008-12-02,10650.0
2008-12-03,10946.0
2008-12-04,10777.0
2008-12-05,10996.0
2008-12-08,13934.0
2008-12-09,13617.0
2008-12-10,14653.0
2008-12-11,14168.0
2008-12-12,15023.0
2008-12-15,13969.0
2008-12-16,15642.0
2008-12-17,15596.0
2008-12-18,15185.0
2008-12-19,14780.0
2008-12-22,13268.0
2008-12-23,12120.0
2008-12-26,12513.0
2008-12-29,12709.0
2008-12-30,13199.0
2009-01-02,15893.0
2009-01-05,17168.0
2009-01-06,17961.0
2009-01-07,16469.0
2009-01-08,17640.0
2009-01-09,17232.0
2009-01-12,15052.0
2009-01-13,15193.0
2009-01-14,13631.0
2009-01-15,14800.0
2009-01-16,14991.0
2009-01-19,14477.0
2009-01-20,12921.0
2009-01-21,14192.0
2009-01-22,13543.0
2009-01-23,13781.0
2009-01-26,14158.0
2009-01-27,14348.0
2009-01-28,15876.0
2009-01-29,15287.0
2009-01-30,14950.0
2009-02-02,14315.0
2009-02-03,15396.0
2009-02-04,15778.0
2009-02-05,16758.0
2009-02-06,18405.0
2009-02-09,17749.0
2009-02-10,16856.0
2009-02-11,16495.0
2009-02-12,16150.0
